@attribute SRC_ADD string
@attribute DES_ADD string
@attribute PKT_ID numeric
@attribute FROM_NODE numeric
@attribute TO_NODE numeric
@attribute PKT_TYPE {tcp,ack,cbr,ping}
@attribute PKT_SIZE numeric
@attribute FLAGS {-------,---A---}
@attribute FID numeric
@attribute SEQ_NUMBER numeric
@attribute NUMBER_OF_PKT numeric
@attribute NUMBER_OF_BYTE numeric
@attribute NODE_NAME_FROM {Switch1,Router,server1,router,clien-4,client-2,Switch2,client-5,clien-9,clien-2,clien-1,clien-14,clien-5,clien-11,clien-13,clien-0,switch1,client-4,clienthttp,clien-7,clien-19,client-14,clien-12,clien-8,clien-15,webserverlistin,client-18,client-1,switch2,clien-6,client-10,client-7,webcache,clien-10,client-15,clien-3,client-17,client-16,clien-17,clien-18,client-12,client-8,client-0,clien-16,client-13,client-11,client-6,client-3,client-9,client-19,http_client}
@attribute NODE_NAME_TO {Router,server1,Switch2,Switch1,clien-1,clien-5,clien-7,switch1,clien-11,clien-15,clien-13,clien-3,clien-9,clien-6,router,clien-4,clien-14,switch2,clien-8,clienthttp,webcache,clien-10,clien-12,webserverlistin,clien-0,clien-2,http_client,client-13,client-9,client-1,client-19,client-4,client-17,client-7,client-3,client-12,client-2,clien-18,client-16,clien-17,client-0,clien-16,client-18,client-5,client-11,client-14,client-8,client-6,client-10,clien-19,client-15}
@attribute PKT_IN numeric
@attribute PKT_OUT numeric
@attribute PKT_R numeric
@attribute PKT_DELAY_NODE numeric
@attribute PKT_RATE numeric
@attribute BYTE_RATE numeric
@attribute PKT_AVG_SIZE numeric
@attribute UTILIZATION numeric
@attribute PKT_DELAY numeric
@attribute PKT_SEND_TIME numeric
@attribute PKT_RESEVED_TIME numeric
@attribute FIRST_PKT_SENT numeric
@attribute LAST_PKT_RESEVED numeric
@attribute PKT_CLASS {Normal,UDP-Flood,Smurf,SIDDOS,HTTP-FLOOD}

@data
24.7,7,443542,24,23,ack,55,-------,8,12682,16090,884950,server1,Router,39.648646,39.648646,39.65865,0,328.167767,18049.2,55,0.00844,0,39.648646,39.678656,1.030051,50.059851,Normal
2,24.2,274563,23,24,tcp,1540,-------,3,8442,16091,24780100,Router,server1,26.707482,26.707482,26.717605,0,328.26404,505526,1540,0.236321,0,26.687235,26.717605,1,50.018467,Normal
24.13,13,210603,22,13,ack,55,-------,14,6570,16103,885665,Switch2,clien-13,21.064246,21.064246,21.07425,0,328.460278,18065.3,55,0.008446,0,21.04424,21.07425,1.030032,50.055747,Normal
6,24.6,306855,23,24,tcp,1540,-------,7,9247,16091,24780100,Router,server1,29.184634,29.184634,29.194757,0,328.192835,505416,1540,0.236321,0,29.164387,29.194757,1,50.029102,Normal
24.15,15,525764,23,22,ack,55,-------,16,14752,16092,885060,Router,Switch2,45.966819,45.966819,45.976823,0,328.206042,18051.3,55,0.008441,0,45.956816,45.986826,1.030045,50.060221,Normal
24.2,2,468678,24,23,ack,55,-------,3,13321,16091,885005,server1,Router,41.577997,41.577997,41.588,0,328.26412,18054.5,55,0.00844,0,41.577997,41.608006,1.030022,50.048477,Normal
24,0,90042,23,21,ack,55,-------,1,2806,16091,885005,Router,Switch1,9.703683,9.703683,9.713686,0,328.316229,18057.4,55,0.00844,0,9.69368,9.72369,1.03001,50.040685,Normal
24.11,11,336292,23,22,ack,55,-------,12,9987,16103,885665,Router,Switch2,31.432132,31.432132,31.442135,0,328.522947,18068.8,55,0.008446,0,31.422129,31.452138,1.030019,50.046382,Normal
12.1,24.32,541451,22,23,cbr,1000,-------,33,2770,6250,6250000,Switch2,Router,47.17008,47.17024,47.18032,0.00016,124.943426,124943,1000,0.059605,0.000366,47.16,47.190606,25,75.02264,Normal
25,20,59345,23,21,ack,576,-------,0,146329,7110,4095360,router,switch1,56.495117,56.495117,56.505163,0,95.145988,54804.1,576,0.039056,0.113037,56.431342,56.544379,1.27255,75.999821,Normal
24.4,4,372296,21,4,ack,55,-------,5,10885,16091,885005,Switch1,clien-4,34.204927,34.204927,34.21493,0,328.218006,18052,55,0.00844,0,34.184921,34.21493,1.030035,50.055377,Normal
24.8,8,243278,24,23,ack,55,-------,9,7577,16088,884840,server1,Router,24.12012,24.12012,24.130123,0,328.113525,18046.2,55,0.008438,0,24.12012,24.15013,1.030054,50.061864,Normal
0,24,214135,21,23,tcp,1540,-------,1,6687,16091,24780100,Switch1,Router,21.387409,21.387409,21.397532,0,328.316229,505606,1540,0.236321,0,21.377286,21.407655,1,50.010675,Normal
11,24.11,243585,11,22,tcp,1540,-------,12,7608,16103,24798600,clien-11,Switch2,24.148405,24.148405,24.158528,0,328.522879,505925,1540,0.236498,0,24.148405,24.178774,1,50.016373,Normal
13.1,24.33,626140,13,22,cbr,1000,-------,34,5483,6250,6250000,clien-13,Switch2,68.864,68.864,68.87408,0,124.943026,124943,1000,0.059605,0.00056,68.864,68.8948,25,75.0228,Normal
15,24.15,435247,15,22,tcp,1540,-------,16,12483,16092,24781700,clien-15,Switch2,39.014629,39.014629,39.024752,0,328.205808,505437,1540,0.236337,0,39.014629,39.044999,1,50.030211,Normal
12.1,24.32,465105,22,23,cbr,1000,-------,33,2038,6250,6250000,Switch2,Router,41.31408,41.31424,41.32432,0.00016,124.943426,124943,1000,0.059605,0.000363,41.304,41.334603,25,75.02264,Normal
24.12,12,70635,22,12,ack,55,-------,13,2195,16103,885665,Switch2,clien-12,7.880381,7.880381,7.890384,0,328.491596,18067,55,0.008446,0,7.860374,7.890384,1.030026,50.051067,Normal
24.1,10,100230,24,23,ack,55,-------,11,3130,16103,885665,server1,Router,10.65137,10.65137,10.661373,0,328.561918,18070.9,55,0.008446,0,10.65137,10.681379,1.030013,50.040562,Normal
18.1,24.38,382717,23,24,cbr,1000,-------,39,1248,6250,6250000,Router,server1,35.004792,35.005475,35.015555,0.000683,124.941028,124941,1000,0.059605,0.001315,34.984,35.015555,25,75.0236,Normal
24.1,1,400045,24,23,ack,55,-------,2,11586,16091,885005,server1,Router,36.312895,36.312895,36.322898,0,328.297902,18056.4,55,0.00844,0,36.312895,36.342905,1.030016,50.043427,Normal
11,24.11,79894,11,22,tcp,1540,-------,12,2501,16103,24798600,clien-11,Switch2,8.734091,8.734091,8.744214,0,328.522879,505925,1540,0.236498,0.000124,8.734091,8.764584,1,50.016373,Normal
24.5,5,533899,24,23,ack,55,-------,6,14960,16091,885005,server1,Router,46.580927,46.580927,46.59093,0,328.204851,18051.3,55,0.00844,0,46.580927,46.610936,1.030042,50.057349,SIDDOS
3,24.3,399173,21,23,tcp,1540,-------,4,11577,16091,24780100,Switch1,Router,36.257804,36.257804,36.267927,0,328.240918,505490,1540,0.236321,0,36.247681,36.27805,1,50.02192,Normal
19.1,24.39,619789,23,24,cbr,1000,-------,40,5168,6250,6250000,Router,server1,66.36488,66.36568,66.37576,0.0008,124.940628,124941,1000,0.059605,0.00152,66.344,66.37576,25,75.02376,Normal
10,24.1,471799,23,24,tcp,1540,-------,11,13411,16103,24798600,Router,server1,41.837126,41.838103,41.848226,0.000977,328.561898,505985,1540,0.236498,0.001601,41.816256,41.848226,1,50.010552,Normal
24.2,2,576651,21,2,ack,55,-------,3,16036,16091,885005,Switch1,clien-2,49.878664,49.878664,49.888667,0,328.26412,18054.5,55,0.00844,0,49.858658,49.888667,1.030022,50.048477,Normal
13,24.13,48710,22,23,tcp,1540,-------,14,1524,16103,24798600,Switch2,Router,5.806085,5.806085,5.816208,0,328.460131,505828,1540,0.236498,0,5.795962,5.826331,1,50.025737,Normal
24.2,2,111255,21,2,ack,55,-------,3,3465,16091,885005,Switch1,clien-2,11.709896,11.709896,11.719899,0,328.26412,18054.5,55,0.00844,0,11.68989,11.719899,1.030022,50.048477,Normal
24.14,14,450728,23,22,ack,55,-------,15,12867,16103,885665,Router,Switch2,40.210666,40.210666,40.220669,0,328.432001,18063.8,55,0.008446,0,40.200663,40.230672,1.030038,50.059974,Normal
19.2,24.61,44325,23,24,cbr,1500,-------,40,1693,9108,13662000,router,server1,42.274131,42.275571,42.285691,0.00144,1016.418257,1524630,1500,0.130291,0.03312,42.252571,42.285691,1,9.960878,UDP-Flood
9.1,24.29,344027,23,24,cbr,1000,-------,30,877,6250,6250000,Router,server1,32.036901,32.037744,32.047824,0.000843,124.940828,124941,1000,0.059605,0.001584,32.016,32.047824,25,75.02368,Normal
24.5,5,381883,21,5,ack,55,-------,6,11125,16091,885005,Switch1,clien-5,34.940139,34.940139,34.950142,0,328.204851,18051.3,55,0.00844,0,34.920133,34.950142,1.030042,50.057349,Normal
14,24.14,425701,14,22,tcp,1540,-------,15,12246,16103,24798600,clien-14,Switch2,38.281723,38.281723,38.291846,0,328.431807,505785,1540,0.236498,0.0016,38.281723,38.313693,1,50.029965,Normal
6,24.6,232656,23,24,tcp,1540,-------,7,7259,16091,24780100,Router,server1,23.139125,23.139125,23.149248,0,328.192835,505416,1540,0.236321,0,23.118878,23.149248,1,50.029102,Normal
2,24.2,458720,23,24,tcp,1540,-------,3,13074,16091,24780100,Router,server1,40.834547,40.834547,40.84467,0,328.26404,505526,1540,0.236321,0,40.814301,40.84467,1,50.018467,Normal
4,24.4,559345,21,23,tcp,1540,-------,5,15610,16091,24780100,Switch1,Router,48.541296,48.541296,48.551419,0,328.217832,505455,1540,0.236321,0.000765,48.531173,48.562307,1,50.025368,Normal
8.2,24.5,73322,21,23,cbr,692,-------,29,2813,9108,6302740,switch1,router,69.47237,69.475,69.485056,0.00263,1016.516723,703430,692,0.060108,0.036582,69.461714,69.498296,1,9.96001,UDP-Flood
24.16,2,3245,23,21,tcp,64,-------,0,-1,210,13440,router,switch1,4.066219,4.066219,4.076224,0,23.255775,1488.369621,64,0.000128,0.030015,4.056214,4.086229,0.056214,9.086229,Normal
8.1,24.28,431203,23,24,cbr,1000,-------,29,1713,6250,6250000,Router,server1,38.7248,38.725507,38.735587,0.000707,124.941228,124941,1000,0.059605,0.001347,38.704,38.735587,25,75.02352,Normal
4,24.4,232834,4,21,tcp,1540,-------,5,7270,16091,24780100,clien-4,Switch1,23.13531,23.13531,23.145433,0,328.217832,505455,1540,0.236321,0,23.13531,23.16568,1,50.025368,Normal
24.7,7,408917,24,23,ack,55,-------,8,11805,16090,884950,server1,Router,36.992834,36.992834,37.002838,0,328.167767,18049.2,55,0.00844,0,36.992834,37.022844,1.030051,50.059851,Normal
7.1,24.27,531329,21,23,cbr,1000,-------,28,2673,6250,6250000,Switch1,Router,46.39408,46.39464,46.40472,0.00056,124.941627,124942,1000,0.059605,0.001221,46.384,46.415461,25,75.02336,Normal
24.4,4,402040,23,21,ack,55,-------,5,11640,16091,885005,Router,Switch1,36.476155,36.476155,36.486158,0,328.218006,18052,55,0.00844,0,36.466152,36.496162,1.030035,50.055377,Normal
24.14,14,271072,22,14,ack,55,-------,15,8336,16103,885665,Switch2,clien-14,26.438674,26.438674,26.448677,0,328.432001,18063.8,55,0.008446,0,26.418667,26.448677,1.030038,50.059974,Normal
0,24,10567,0,21,tcp,1540,-------,1,331,16091,24780100,clien-0,Switch1,2.207224,2.207224,2.217347,0,328.316229,505606,1540,0.236321,0,2.207224,2.237594,1,50.010675,Normal
8,24.9,20340,23,24,tcp,2816,-------,0,-1,210,591360,router,server1,20.067185,20.103885,20.119128,0.0367,23.028518,64848.305671,2816,0.00564,0.119128,20,20.119128,0,9.119128,HTTP-FLOOD
24.6,6,237479,21,6,ack,55,-------,7,7402,16091,885005,Switch1,clien-6,23.592771,23.592771,23.602774,0,328.19309,18050.6,55,0.00844,0,23.572765,23.602774,1.030048,50.059112,Normal
24.1,1,244371,21,1,ack,55,-------,2,7620,16091,885005,Switch1,clien-1,24.241419,24.241419,24.251422,0,328.297902,18056.4,55,0.00844,0,24.221413,24.251422,1.030016,50.043427,Normal
24.5,5,561712,21,5,ack,55,-------,6,15656,16091,885005,Switch1,clien-5,48.732851,48.732851,48.742855,0,328.204851,18051.3,55,0.00844,0,48.712845,48.742855,1.030042,50.057349,Normal
24.7,7,566209,24,23,ack,55,-------,8,15769,16090,884950,server1,Router,49.05724,49.05724,49.067243,0,328.167767,18049.2,55,0.00844,0,49.05724,49.08725,1.030051,50.059851,Normal
13,24.13,216539,22,23,tcp,1540,-------,14,6752,16103,24798600,Switch2,Router,21.608952,21.608952,21.619076,0,328.460131,505828,1540,0.236498,0,21.598829,21.629199,1,50.025737,Normal
2,24.2,389653,2,21,tcp,1540,-------,3,11337,16091,24780100,clien-2,Switch1,35.515352,35.515352,35.525475,0,328.26404,505526,1540,0.236321,0.000385,35.515352,35.546106,1,50.018467,Normal
10,24.1,182626,10,22,tcp,1540,-------,11,5708,16103,24798600,clien-10,Switch2,18.409506,18.409506,18.419629,0,328.561898,505985,1540,0.236498,0,18.409506,18.439876,1,50.010552,Normal
10.1,24.3,622427,23,24,cbr,1000,-------,31,5299,6250,6250000,Router,server1,67.41216,67.41224,67.42232,0.00008,124.944225,124944,1000,0.059605,0.00008,67.392,67.42232,25,75.02232,Normal
14.1,24.34,417648,14,22,cbr,1000,-------,35,1583,6250,6250000,clien-14,Switch2,37.664,37.664,37.67408,0,124.942626,124943,1000,0.059605,0.000682,37.664,37.694922,25,75.02296,Normal
13.1,24.33,296991,22,23,cbr,1000,-------,34,426,6250,6250000,Switch2,Router,28.41808,28.41824,28.42832,0.00016,124.943026,124943,1000,0.059605,0.000392,28.408,28.438632,25,75.0228,Normal
15,24.15,60169,23,24,tcp,1540,-------,16,1880,16092,24781700,Router,server1,6.894533,6.894533,6.904656,0,328.205808,505437,1540,0.236337,0,6.874286,6.904656,1,50.030211,Normal
10,24.1,531347,23,24,tcp,1540,-------,11,14913,16103,24798600,Router,server1,46.405184,46.40623,46.416354,0.001046,328.561898,505985,1540,0.236498,0.0016,46.384384,46.416354,1,50.010552,Normal
5,24.5,437422,23,24,tcp,1540,-------,6,12540,16091,24780100,Router,server1,39.200235,39.201709,39.211832,0.001474,328.204637,505434,1540,0.236321,0.001474,39.179989,39.211832,1,50.027339,Normal
3,24.3,126093,23,24,tcp,1540,-------,4,3934,16091,24780100,Router,server1,13.105952,13.105952,13.116075,0,328.240918,505490,1540,0.236321,0,13.085706,13.116075,1,50.02192,Normal
3,24.3,256755,3,21,tcp,1540,-------,4,7989,16091,24780100,clien-3,Switch1,25.319248,25.319248,25.329371,0,328.240918,505490,1540,0.236321,0,25.319248,25.349618,1,50.02192,Normal
2.1,24.22,413885,21,23,cbr,1000,-------,23,1547,6250,6250000,Switch1,Router,37.38608,37.386275,37.396355,0.000195,124.943625,124944,1000,0.059605,0.000478,37.376,37.406718,25,75.02256,Normal
10,24.1,168957,10,22,tcp,1540,-------,11,5282,16103,24798600,clien-10,Switch2,17.123966,17.123966,17.13409,0,328.561898,505985,1540,0.236498,0,17.123966,17.154336,1,50.010552,Normal
7.1,24.27,332250,23,24,cbr,1000,-------,28,764,6250,6250000,Router,server1,31.132693,31.133296,31.143376,0.000603,124.941627,124942,1000,0.059605,0.001136,31.112,31.143376,25,75.02336,Normal
7,24.7,556632,21,23,tcp,1540,-------,8,15536,16090,24778600,Switch1,Router,48.33379,48.33379,48.343913,0,328.167486,505378,1540,0.236307,0.000119,48.323667,48.354155,1,50.029842,Normal
24.8,8,233654,23,21,ack,55,-------,9,7277,16088,884840,Router,Switch1,23.224312,23.224312,23.234315,0,328.113525,18046.2,55,0.008438,0,23.214309,23.244318,1.030054,50.061864,Normal
5.1,24.25,616448,23,24,cbr,1000,-------,26,5002,6250,6250000,Router,server1,65.03656,65.03696,65.04704,0.0004,124.942427,124942,1000,0.059605,0.0008,65.016,65.04704,25,75.02304,Normal
8,24.8,115325,8,21,tcp,1540,-------,9,3597,16088,24775500,clien-8,Switch1,12.07392,12.07392,12.084043,0,328.11323,505294,1540,0.236278,0,12.07392,12.10429,1,50.031854,Normal
19.1,24.39,625258,22,23,cbr,1000,-------,40,5439,6250,6250000,Switch2,Router,68.52208,68.5228,68.53288,0.00072,124.940628,124941,1000,0.059605,0.00152,68.512,68.54376,25,75.02376,Normal
1,24.1,18347,1,21,tcp,1540,-------,2,578,16091,24780100,clien-1,Switch1,2.936702,2.936702,2.946826,0,328.297855,505578,1540,0.236321,0,2.936702,2.967072,1,50.013418,Normal
24.6,6,133730,24,23,ack,55,-------,7,4164,16091,885005,server1,Router,13.806288,13.806288,13.816291,0,328.19309,18050.6,55,0.00844,0,13.806288,13.836297,1.030048,50.059112,Normal
14,24.14,453147,14,22,tcp,1540,-------,15,12933,16103,24798600,clien-14,Switch2,40.386421,40.386421,40.396544,0,328.431807,505785,1540,0.236498,0.000123,40.386421,40.416914,1,50.029965,Normal
24.1,10,495263,24,23,ack,55,-------,11,13998,16103,885665,server1,Router,43.617637,43.617637,43.62764,0,328.561918,18070.9,55,0.008446,0,43.617637,43.647646,1.030013,50.040562,Normal
24,0,351864,23,21,ack,55,-------,1,10374,16091,885005,Router,Switch1,32.626566,32.626566,32.63657,0,328.316229,18057.4,55,0.00844,0,32.616563,32.646573,1.03001,50.040685,Normal
24,0,221505,21,0,ack,55,-------,1,6903,16091,885005,Switch1,clien-0,22.090816,22.090816,22.100819,0,328.316229,18057.4,55,0.00844,0,22.07081,22.100819,1.03001,50.040685,Normal
5.1,24.25,505457,21,23,cbr,1000,-------,26,2425,6250,6250000,Switch1,Router,44.41008,44.41048,44.42056,0.0004,124.942427,124942,1000,0.059605,0.00088,44.4,44.43112,25,75.02304,Normal
10.2,24.52,23828,23,24,cbr,1500,-------,31,865,8655,12982500,router,server1,23.238383,23.238503,23.248623,0.00012,962.684973,1444030,1500,0.123811,0.03048,23.218143,23.248623,1,9.99048,UDP-Flood
14,24.14,373280,22,23,tcp,1540,-------,15,10924,16103,24798600,Switch2,Router,34.270415,34.270415,34.280538,0,328.431807,505785,1540,0.236498,0.000931,34.260292,34.291592,1,50.029965,Smurf
24,0,412990,24,23,ack,55,-------,1,11920,16091,885005,server1,Router,37.30553,37.30553,37.315533,0,328.316229,18057.4,55,0.00844,0,37.30553,37.335539,1.03001,50.040685,Normal
4,24.4,228756,21,23,tcp,1540,-------,5,7137,16091,24780100,Switch1,Router,22.760566,22.760566,22.77069,0,328.217832,505455,1540,0.236321,0,22.750443,22.780813,1,50.025368,Normal
24.3,3,525091,21,3,ack,55,-------,4,14732,16091,885005,Switch1,clien-3,45.924141,45.924141,45.934144,0,328.241051,18053.3,55,0.00844,0,45.904134,45.934144,1.030029,50.051929,Normal
1,24.1,438524,1,21,tcp,1540,-------,2,12568,16091,24780100,clien-1,Switch1,39.264274,39.264274,39.274397,0,328.297855,505578,1540,0.236321,0.0016,39.264274,39.296243,1,50.013418,Normal
24.14,14,16841,22,14,ack,55,-------,15,512,16103,885665,Switch2,clien-14,2.813579,2.813579,2.823582,0,328.432001,18063.8,55,0.008446,0,2.793573,2.823582,1.030038,50.059974,Normal
24.5,5,313618,21,5,ack,55,-------,6,9409,16091,885005,Switch1,clien-5,29.702115,29.702115,29.712118,0,328.204851,18051.3,55,0.00844,0,29.682109,29.712118,1.030042,50.057349,Normal
15,24.15,431298,15,22,tcp,1540,-------,16,12387,16092,24781700,clien-15,Switch2,38.71178,38.71178,38.721903,0,328.205808,505437,1540,0.236337,0,38.71178,38.742149,1,50.030211,Normal
24,0,312899,23,21,ack,55,-------,1,9391,16091,885005,Router,Switch1,29.636573,29.636573,29.646576,0,328.316229,18057.4,55,0.00844,0,29.62657,29.656579,1.03001,50.040685,Normal
18,24.2,45122,22,23,ping,65535,-------,0,-1,210,13762400,switch2,router,43.015243,43.057185,43.072428,0.041942,22.988868,1506580,65535.2,0.131248,0.134856,43,43.134856,0,9.134856,Smurf
13,24.13,102525,13,22,tcp,1540,-------,14,3206,16103,24798600,clien-13,Switch2,10.868923,10.868923,10.879046,0,328.460131,505828,1540,0.236498,0,10.868923,10.899293,1,50.025737,Normal
14.2,24.56,54644,22,23,cbr,1500,-------,35,2090,9108,13662000,switch2,router,51.917789,51.919229,51.929349,0.00144,1016.4372,1524660,1500,0.130291,0.03384,51.907429,51.941269,1,9.960711,UDP-Flood
24.9,9,289837,24,23,ack,55,-------,10,8803,16085,884675,server1,Router,27.858122,27.858122,27.868125,0,328.064183,18043.5,55,0.008437,0,27.858122,27.888131,1.030058,50.060098,Normal
24.2,2,224774,23,21,ack,55,-------,3,7007,16091,885005,Router,Switch1,22.387796,22.387796,22.3978,0,328.26412,18054.5,55,0.00844,0,22.377793,22.407803,1.030022,50.048477,Normal
3,24.3,338067,3,21,tcp,1540,-------,4,10031,16091,24780100,clien-3,Switch1,31.55917,31.55917,31.569293,0,328.240918,505490,1540,0.236321,0,31.55917,31.589539,1,50.02192,Normal
24.11,11,68020,24,23,ack,55,-------,12,2114,16103,885665,server1,Router,7.615285,7.615285,7.625288,0,328.522947,18068.8,55,0.008446,0,7.615285,7.645294,1.030019,50.046382,Normal
12,24.12,207539,23,24,tcp,1540,-------,13,6480,16103,24798600,Router,server1,20.772755,20.772755,20.782878,0,328.491489,505876,1540,0.236498,0,20.752509,20.782878,1,50.021057,Normal
24.7,7,107940,21,7,ack,55,-------,8,3359,16090,884950,Switch1,clien-7,11.397651,11.397651,11.407654,0,328.167767,18049.2,55,0.00844,0,11.377645,11.407654,1.030051,50.059851,Normal
5,24.5,384649,5,21,tcp,1540,-------,6,11205,16091,24780100,clien-5,Switch1,35.131526,35.131526,35.14165,0,328.204637,505434,1540,0.236321,0.000384,35.131526,35.162281,1,50.027339,Normal
24.6,6,575279,24,23,ack,55,-------,7,15996,16091,885005,server1,Router,49.752902,49.752902,49.762906,0,328.19309,18050.6,55,0.00844,0,49.752902,49.782912,1.030048,50.059112,Normal
24.14,14,298351,22,14,ack,55,-------,15,9024,16103,885665,Switch2,clien-14,28.532163,28.532163,28.542166,0,328.432001,18063.8,55,0.008446,0,28.512157,28.542166,1.030038,50.059974,Normal
24.2,2,112302,23,21,ack,55,-------,3,3499,16091,885005,Router,Switch1,11.796011,11.796011,11.806014,0,328.26412,18054.5,55,0.00844,0,11.786008,11.816018,1.030022,50.048477,Normal
24.4,4,220336,24,23,ack,55,-------,5,6870,16091,885005,server1,Router,21.957976,21.957976,21.967979,0,328.218006,18052,55,0.00844,0,21.957976,21.987985,1.030035,50.055377,Normal
7,24.7,59755,7,21,tcp,1540,-------,8,1868,16090,24778600,clien-7,Switch1,6.834482,6.834482,6.844605,0,328.167486,505378,1540,0.236307,0,6.834482,6.864851,1,50.029842,Normal
24.9,9,439594,24,23,ack,55,-------,10,12571,16085,884675,server1,Router,39.346634,39.346634,39.356637,0,328.064183,18043.5,55,0.008437,0,39.346634,39.376643,1.030058,50.060098,Normal
7,24.7,364821,7,21,tcp,1540,-------,8,10705,16090,24778600,clien-7,Switch1,33.61137,33.61137,33.621493,0,328.167486,505378,1540,0.236307,0.00148,33.61137,33.643219,1,50.029842,Normal
1.1,24.21,604814,23,24,cbr,1000,-------,22,4424,6250,6250000,Router,server1,60.41224,60.41232,60.4224,0.00008,124.944025,124944,1000,0.059605,0.00016,60.392,60.4224,25,75.0224,Normal
5,24.5,85774,21,23,tcp,1540,-------,6,2673,16091,24780100,Switch1,Router,9.297853,9.297853,9.307976,0,328.204637,505434,1540,0.236321,0,9.28773,9.318099,1,50.027339,Normal
6,24.6,293318,6,21,tcp,1540,-------,7,8905,16091,24780100,clien-6,Switch1,28.127184,28.127184,28.137307,0,328.192835,505416,1540,0.236321,0,28.127184,28.157554,1,50.029102,Normal
8.1,24.28,575983,8,21,cbr,1000,-------,29,3101,6250,6250000,clien-8,Switch1,49.808,49.808,49.81808,0,124.941228,124941,1000,0.059605,0.001197,49.808,49.839437,25,75.02352,Normal
1.1,24.21,378634,23,24,cbr,1000,-------,22,1209,6250,6250000,Router,server1,34.692349,34.692603,34.702683,0.000254,124.944025,124944,1000,0.059605,0.000443,34.672,34.702683,25,75.0224,Normal
14,24.14,275449,23,24,tcp,1540,-------,15,8452,16103,24798600,Router,server1,26.774634,26.774634,26.784757,0,328.431807,505785,1540,0.236498,0,26.754387,26.784757,1,50.029965,Normal
24.8,8,194528,23,21,ack,55,-------,9,6056,16088,884840,Router,Switch1,19.540934,19.540934,19.550938,0,328.113525,18046.2,55,0.008438,0,19.530931,19.560941,1.030054,50.061864,Normal
3,24.3,323821,3,21,tcp,1540,-------,4,9678,16091,24780100,clien-3,Switch1,30.464254,30.464254,30.474378,0,328.240918,505490,1540,0.236321,0.0016,30.464254,30.496224,1,50.02192,Normal
24.8,8,355007,21,8,ack,55,-------,9,10449,16088,884840,Switch1,clien-8,32.876993,32.876993,32.886996,0,328.113525,18046.2,55,0.008438,0,32.856986,32.886996,1.030054,50.061864,Normal
7.1,24.27,433392,23,24,cbr,1000,-------,28,1734,6250,6250000,Router,server1,38.89272,38.89336,38.90344,0.00064,124.941627,124942,1000,0.059605,0.0012,38.872,38.90344,25,75.02336,Normal
5,24.5,159072,5,21,tcp,1540,-------,6,4968,16091,24780100,clien-5,Switch1,16.191582,16.191582,16.201705,0,328.204637,505434,1540,0.236321,0,16.191582,16.221952,1,50.027339,Normal
25,20,76127,25,23,ack,576,-------,0,1050561,7110,4095360,webcache,router,72.19352,72.218079,72.257295,0.024559,95.145988,54804.1,576,0.039056,0.113037,72.19352,72.306557,1.27255,75.999821,Normal
14,24.14,209514,22,23,tcp,1540,-------,15,6531,16103,24798600,Switch2,Router,20.947712,20.947712,20.957835,0,328.431807,505785,1540,0.236498,0,20.937589,20.967958,1,50.029965,Normal
24.14,14,99659,23,22,ack,55,-------,15,3107,16103,885665,Router,Switch2,10.609741,10.609741,10.619744,0,328.432001,18063.8,55,0.008446,0,10.599738,10.629747,1.030038,50.059974,Normal
24.12,12,236064,22,12,ack,55,-------,13,7357,16103,885665,Switch2,clien-12,23.45883,23.45883,23.468834,0,328.491596,18067,55,0.008446,0,23.438824,23.468834,1.030026,50.051067,Normal
